PurchaseItemID,PurchaseID,ItemID,Quantity
,6450,129,1
,21,112,1
,8606,128,1
,9042,43,1
,7306,174,1
,7565,105,1
,1055,25,1
,2444,14,1
,4773,75,1
,4279,65,1
,6909,17,1
,5030,122,1
,5685,165,1
,4047,8,1
,7136,116,1
,9244,122,1
,4600,27,1
,7456,9,1
,9500,15,1
,9894,108,1
,6407,45,1
,4741,162,1
,1789,64,1
,4457,64,1
,3740,110,1
,693,161,1
,6339,41,1
,1855,6,1
,4695,86,1
,4210,59,1
,6555,137,1
,6396,130,1
,1555,148,1
,2685,10,1
,3981,120,1
,6847,157,1
,871,128,1
,4531,100,1
,49,159,1
,4860,113,1
,5498,19,1
,2271,19,1
,9056,106,1
,8569,116,1
,7391,135,1
,5913,120,1
,5001,92,1
,7614,87,1
,7097,124,1
,406,124,1
,4326,156,1
,9922,68,1
,6543,10,1
,4462,46,1
,1972,36,1
,4450,81,1
,6480,135,1
,4440,160,1
,6040,93,1
,120,154,1
,6934,28,1
,2908,112,1
,5513,59,1
,800,17,1
,4812,92,1
,8234,120,1
,78,30,1
,2146,92,1
,371,156,1
,7146,12,1
,5107,152,1
,7577,157,1
,4776,64,1
,4724,180,1
,8341,158,1
,8317,123,1
,447,19,1
,8658,78,1
,1156,34,1
,5707,117,1
,4829,121,1
,4233,158,1
,5382,101,1
,1831,139,1
,827,178,1
,775,125,1
,5188,114,1
,6001,125,1
,4413,110,1
,8643,89,1
,7049,102,1
,1824,106,1
,4828,94,1
,7719,52,1
,8532,113,1
,8249,174,1
,4589,143,1
,9555,19,1
,7644,178,1
,9816,174,1
,7432,84,1
,1153,9,1
,7686,25,1
,6872,66,1
,7982,145,1
,9124,17,1
,5801,172,1
,8533,174,1
,2187,151,1
,8237,50,1
,8654,67,1
,1644,3,1
,9609,35,1
,4327,175,1
,940,43,1
,1469,5,1
,1633,94,1
,1794,175,1
,7808,105,1
,204,18,1
,8077,7,1
,1741,86,1
,9312,45,1
,5991,11,1
,46,60,1
,6216,58,1
,8428,80,1
,3151,3,1
,9974,79,1
,3578,61,1
,9368,161,1
,2249,42,1
,3811,51,1
,5841,107,1
,4557,159,1
,7037,76,1
,8068,86,1
,109,145,1
,5318,48,1
,7078,118,1
,2331,162,1
,617,137,1
,8969,78,1
,2192,5,1
,4636,26,1
,9027,38,1
,2329,51,1
,6116,146,1
,8236,104,1
,5667,106,1
,9524,13,1
,2371,16,1
,8905,99,1
,1532,122,1
,4399,58,1
,113,151,1
,2514,173,1
,9858,1,1
,1185,138,1
,8500,121,1
,8645,154,1
,2992,126,1
,4357,10,1
,6013,94,1
,6861,137,1
,9361,1,1
,2660,175,1
,5727,54,1
,1914,9,1
,8648,161,1
,2353,6,1
,3405,128,1
,8782,16,1
,9594,154,1
,6388,5,1
,3352,9,1
,1203,160,1
,2757,161,1
,9080,104,1
,2925,94,1
,5760,59,1
,1352,157,1
,9010,88,1
,6648,92,1
,9599,16,1
,7291,79,1
,3314,87,1
,8851,120,1
,874,177,1
,7669,114,1
,3138,104,1
,94,127,1
,9586,14,1
,3094,75,1
,3591,26,1
,8052,21,1
,4153,33,1
,1151,112,1
,7878,22,1
,9665,178,1
,4807,97,1
,7649,125,1
,475,138,1
,6491,117,1
,8294,86,1
,9125,61,1
,8325,37,1
,2426,131,1
,9219,55,1
,198,37,1
,3166,107,1
,4253,108,1
,9521,17,1
,46,122,1
,1715,25,1
,366,121,1
,8121,82,1
,6039,112,1
,6836,17,1
,2848,141,1
,5540,115,1
,7517,38,1
,4423,104,1
,4269,20,1
,7257,27,1
,2546,117,1
,9941,18,1
,7724,95,1
,3962,159,1
,1322,72,1
,4348,159,1
,8177,11,1
,5213,145,1
,9135,95,1
,9822,125,1
,3878,70,1
,9192,174,1
,8500,113,1
,3157,78,1
,8588,39,1
,8563,167,1
,667,11,1
,4807,121,1
,2555,166,1
,3392,138,1
,9981,126,1
,8266,46,1
,1358,87,1
,8696,48,1
,7569,71,1
,8183,77,1
,1400,112,1
,2327,143,1
,3787,29,1
,2887,120,1
,7311,62,1
,5638,125,1
,4736,112,1
,2159,143,1
,3473,144,1
,6378,156,1
,3206,150,1
,623,96,1
,2649,163,1
,6515,96,1
,9179,129,1
,4861,94,1
,8768,62,1
,8848,115,1
,650,14,1
,6838,83,1
,6333,46,1
,4462,48,1
,2962,10,1
,4580,10,1
,7733,28,1
,6448,106,1
,6425,2,1
,9910,146,1
,7264,99,1
,5464,170,1
,6643,128,1
,3438,2,1
,6758,22,1
,3656,154,1
,576,82,1
,7167,142,1
,4286,17,1
,4592,1,1
,6633,20,1
,5419,73,1
,1947,144,1
,6077,56,1
,1812,144,1
,358,2,1
,6350,132,1
,2466,146,1
,3415,160,1
,8586,37,1
,4658,14,1
,5827,79,1
,9060,32,1
,7779,122,1
,4481,91,1
,8683,38,1
,3847,173,1
,5139,81,1
,738,81,1
,731,100,1
,9211,147,1
,1275,98,1
,2644,145,1
,8518,142,1
,9071,97,1
,5455,92,1
,9977,123,1
,973,156,1
,4121,16,1
,8088,164,1
,2956,73,1
,2692,161,1
,8,146,1
,7583,61,1
,2850,74,1
,142,68,1
,1939,179,1
,3967,11,1
,1531,86,1
,1402,48,1
,7725,128,1
,4987,85,1
,5904,147,1
,2287,165,1
,8305,50,1
,5889,32,1
,2157,27,1
,6725,13,1
,3304,34,1
,8278,53,1
,904,79,1
,9483,74,1
,1180,73,1
,2219,107,1
,2855,101,1
,3099,147,1
,7708,5,1
,3264,83,1
,7918,175,1
,9772,59,1
,3627,37,1
,3427,18,1
,4795,157,1
,470,152,1
,3420,27,1
,5357,130,1
,3659,27,1
,7193,45,1
,9314,150,1
,8451,53,1
,1019,163,1
,999,175,1
,8348,138,1
,5337,137,1
,5225,149,1
,6822,82,1
,8499,31,1
,6948,125,1
,5015,131,1
,6161,144,1
,4155,165,1
,8797,45,1
,8835,38,1
,6676,110,1
,2477,72,1
,5897,154,1
,6747,98,1
,687,79,1
,4455,97,1
,1209,132,1
,5370,153,1
,7121,121,1
,2812,49,1
,7210,21,1
,7762,111,1
,234,28,1
,5249,18,1
,8286,88,1
,759,16,1
,9934,151,1
,5940,47,1
,6077,69,1
,8163,25,1
,5168,82,1
,8968,115,1
,9128,57,1
,6519,49,1
,771,111,1
,8578,154,1
,9734,30,1
,8784,42,1
,3154,41,1
,8983,88,1
,155,104,1
,6220,63,1
,4940,35,1
,9089,145,1
,8815,8,1
,5564,175,1
,9713,22,1
,7635,31,1
,433,152,1
,7468,169,1
,6671,55,1
,3352,71,1
,390,105,1
,4113,73,1
,4026,98,1
,8442,15,1
,4360,14,1
,2850,144,1
,5560,177,1
,9470,41,1
,9864,60,1
,1806,16,1
,9674,66,1
,8823,67,1
,8661,138,1
,4029,55,1
,7486,161,1
,3704,59,1
,6941,37,1
,1458,12,1
,3619,62,1
,4928,148,1
,9656,17,1
,7816,66,1
,47,21,1
,2221,48,1
,9792,179,1
,9245,61,1
,6357,83,1
,3462,142,1
,1300,131,1
,1946,151,1
,6902,11,1
,1745,102,1
,7485,99,1
,9368,95,1
,8692,105,1
,4578,71,1
,8684,140,1
,12,43,1
,2576,123,1
,8013,174,1
,2741,159,1
,3986,107,1
,1996,76,1
,6552,176,1
,7860,166,1
,7316,6,1
,117,131,1
,2100,57,1
,9119,35,1
,1475,116,1
,9560,24,1
,8581,177,1
,8075,58,1
,7333,129,1
,1653,69,1
,1511,78,1
,657,105,1
,9248,126,1
,3165,51,1
,4191,21,1
,8584,43,1
,1325,135,1
,9139,133,1
,1994,124,1
,4011,120,1
,1620,144,1
,7246,121,1
,4078,8,1
,1384,176,1
,3191,128,1
,250,155,1
,4507,148,1
,1164,64,1
,3625,33,1
,492,132,1
,1941,105,1
,6335,144,1
,3114,179,1
,6619,129,1
,2764,5,1
,778,122,1
,7589,132,1
,741,108,1
,1896,29,1
,4068,81,1
,9886,162,1
,1665,75,1
,5379,96,1
,9995,1,1
,196,145,1
,6303,145,1
,9141,60,1
,527,51,1
,8468,38,1
,331,5,1
,1768,127,1
,3676,126,1
,582,49,1
,6097,134,1
,684,163,1
,3244,141,1
,6500,161,1
,2916,103,1
,414,180,1
,6474,101,1
,2330,6,1
,3327,53,1
,491,13,1
,1192,27,1
,3751,130,1
,2097,93,1
,6963,10,1
,4007,5,1
,8010,153,1
,8001,40,1
,186,138,1
,8449,148,1
,2668,38,1
,7883,168,1
,5413,4,1
,180,100,1
,372,136,1
,8641,159,1
,3800,108,1
,3567,28,1
,6905,124,1
,7819,175,1
,4753,127,1
,3058,158,1
,3965,103,1
,3393,129,1
,8060,30,1
,4572,166,1
,919,26,1
,1549,18,1
,5941,133,1
,1182,68,1
,5650,24,1
,3316,94,1
,7494,62,1
,2682,91,1
,67,130,1
,674,18,1
,1757,29,1
,5588,4,1
,5103,155,1
,526,143,1
,1233,9,1
,6050,116,1
,2559,163,1
,2108,53,1
,8945,40,1
,3924,118,1
,4890,41,1
,8068,106,1
,2708,127,1
,8808,21,1
,9392,78,1
,5408,34,1
,513,20,1
,4347,47,1
,2079,124,1
,9500,62,1
,7687,82,1
,6801,43,1
,9291,33,1
,6582,95,1
,7711,11,1
,9021,140,1
,3307,113,1
,8079,67,1
,5186,30,1
,7117,89,1
,6546,9,1
,6045,148,1
,3592,77,1
,6859,51,1
,1425,12,1
,389,35,1
,9747,159,1
,7608,59,1
,8076,167,1
,4712,35,1
,3347,60,1
,598,85,1
,4496,35,1
,9988,158,1
,6656,91,1
,5612,113,1
,5321,9,1
,1066,57,1
,1454,71,1
,6574,118,1
,3728,32,1
,6266,44,1
,4340,59,1
,3293,51,1
,5956,39,1
,8348,176,1
,5119,77,1
,5808,37,1
,5295,43,1
,5669,180,1
,9296,87,1
,4235,130,1
,423,85,1
,9283,85,1
,178,47,1
,3596,141,1
,135,50,1
,8396,20,1
,8560,40,1
,2169,8,1
,1441,16,1
,7780,39,1
,1777,34,1
,5444,45,1
,9847,86,1
,4994,123,1
,7099,99,1
,6499,102,1
,4575,74,1
,3583,14,1
,6494,70,1
,6352,102,1
,6446,105,1
,5977,55,1
,7880,51,1
,1784,54,1
,5667,162,1
,5766,136,1
,9054,25,1
,4623,54,1
,3489,111,1
,4877,49,1
,7239,67,1
,2250,99,1
,6031,78,1
,9790,25,1
,8050,68,1
,4848,160,1
,9144,149,1
,4859,20,1
,7387,141,1
,8838,180,1
,6822,29,1
,6463,142,1
,7799,90,1
,5399,153,1
,3603,79,1
,9839,42,1
,8364,53,1
,2000,167,1
,1935,23,1
,771,154,1
,9515,130,1
,7927,15,1
,5011,35,1
,2522,47,1
,7544,16,1
,5374,117,1
,8209,86,1
,4510,76,1
,4417,180,1
,337,50,1
,2361,166,1
,7476,165,1
,2752,172,1
,8923,107,1
,3565,147,1
,678,67,1
,2328,158,1
,3714,157,1
,1129,63,1
,4445,118,1
,9840,176,1
,8147,27,1
,1630,68,1
,256,152,1
,3971,17,1
,6728,179,1
,6111,8,1
,1513,80,1
,2364,97,1
,1290,49,1
,2500,120,1
,8469,78,1
,2962,40,1
,1734,46,1
,9751,23,1
,9438,114,1
,986,1,1
,6463,177,1
,2088,61,1
,4520,123,1
,7217,147,1
,2023,154,1
,7721,31,1
,1213,105,1
,3663,44,1
,3044,1,1
,593,112,1
,6382,143,1
,9854,140,1
,3970,89,1
,1260,174,1
,7849,165,1
,5263,82,1
,5036,65,1
,1339,139,1
,5553,135,1
,8096,167,1
,3791,163,1
,7679,23,1
,4471,148,1
,516,123,1
,2366,58,1
,5889,58,1
,2994,128,1
,2267,17,1
,9758,64,1
,7431,42,1
,4678,139,1
,156,43,1
,3221,112,1
,7834,68,1
,4249,114,1
,698,105,1
,5113,20,1
,6451,170,1
,3029,172,1
,2466,35,1
,6281,134,1
,4819,85,1
,3434,154,1
,594,26,1
,6033,144,1
,2923,9,1
,2804,45,1
,1054,89,1
,3542,157,1
,9438,31,1
,931,170,1
,7282,33,1
,1534,141,1
,857,171,1
,8362,162,1
,3076,170,1
,1629,64,1
,9309,6,1
,1875,63,1
,8994,49,1
,5205,92,1
,6164,104,1
,3678,62,1
,6498,99,1
,1177,148,1
,558,179,1
,7663,171,1
,1015,156,1
,4564,43,1
,5519,158,1
,3685,132,1
,6054,30,1
,8491,161,1
,6206,133,1
,4675,5,1
,9366,147,1
,1062,23,1
,1951,152,1
,8384,2,1
,3203,140,1
,6948,53,1
,9594,81,1
,5724,103,1
,944,69,1
,2497,111,1
,4910,147,1
,6032,64,1
,2755,7,1
,8077,139,1
,7205,40,1
,9176,124,1
,9356,28,1
,8095,22,1
,15,66,1
,5128,111,1
,9567,26,1
,7389,32,1
,3319,15,1
,6937,12,1
,3996,90,1
,5449,126,1
,9207,133,1
,7522,81,1
,4847,43,1
,489,153,1
,9644,32,1
,2443,76,1
,7357,176,1
,2045,180,1
,3752,60,1
,946,44,1
,4424,24,1
,3712,40,1
,5737,141,1
,6001,108,1
,8330,77,1
,8152,89,1
,4821,99,1
,7400,168,1
,510,146,1
,1152,113,1
,6541,110,1
,6754,155,1
,7788,153,1
,9830,150,1
,4521,84,1
,4655,20,1
,6642,72,1
,3274,115,1
,2298,14,1
,4961,1,1
,1006,176,1
,8921,117,1
,1212,13,1
,3596,162,1
,5787,101,1
,7790,141,1
,7393,77,1
,5972,29,1
,3044,67,1
,159,106,1
,6470,58,1
,9084,64,1
,5994,16,1
,1535,66,1
,6093,36,1
,6230,134,1
,6187,32,1
,1598,106,1
,3287,48,1
,3383,54,1
,5616,161,1
,8499,86,1
,2115,141,1
,564,29,1
,4168,168,1
,609,133,1
,757,67,1
,8462,76,1
,526,116,1
,132,93,1
,5598,148,1
,2091,5,1
,5219,150,1
,6055,136,1
,2518,89,1
,5095,40,1
,4709,169,1
,649,155,1
,3626,175,1
,5099,133,1
,2027,118,1
,628,137,1
,4254,42,1
,693,111,1
,7100,19,1
,6680,64,1
,2326,130,1
,559,82,1
,8406,147,1
,2248,33,1
,642,62,1
,6308,153,1
,510,25,1
,6755,134,1
,6162,137,1
,2426,96,1
,2872,151,1
,9080,103,1
,7232,145,1
,7893,47,1
,6092,73,1
,3862,111,1
,2948,139,1
,4607,131,1
,5655,68,1
,7764,167,1
,8276,122,1
,4840,90,1
,5676,128,1
,201,71,1
,3566,22,1
,1266,101,1
,1921,6,1
,5982,53,1
,4932,174,1
,5229,140,1
,509,75,1
,3474,53,1
,3482,20,1
,214,20,1
,4234,7,1
,4023,117,1
,8346,9,1
,927,30,1
,4017,166,1
,7318,128,1
,9092,91,1
,7202,133,1
,1580,2,1
,4602,71,1
,1707,65,1
,2778,11,1
,3438,122,1
,2812,148,1
,2825,91,1
,3327,99,1
,791,139,1
,7403,48,1
,298,73,1
,34,176,1
,5792,9,1
,7987,74,1
,4861,115,1
,1322,105,1
,3467,79,1
,6234,158,1
,2332,52,1
,2492,90,1
,978,153,1
,3660,42,1
,3623,54,1
,5097,99,1
,1967,89,1
,3561,178,1
,5457,39,1
,1738,131,1
,4956,140,1
,4385,41,1
,4049,102,1
,9436,131,1
,1372,133,1
,1194,123,1
,2591,152,1
,1620,117,1
,2133,3,1
,2819,33,1
,8165,126,1
,2673,116,1
,3262,27,1
,2260,25,1
,1298,51,1
,8091,138,1
,9918,3,1
,2274,65,1
,4105,11,1
,7280,118,1
,9913,53,1
,6428,83,1
,8002,6,1
,6102,124,1
,6147,141,1
,2945,133,1
,3322,157,1
,883,7,1
,8060,131,1
,2149,4,1
,9308,44,1
,2794,87,1
,9397,62,1
,3367,25,1
,2120,168,1
,2038,167,1
,8663,113,1
,8094,140,1
,8717,83,1
,8211,91,1
,4710,43,1
,53,119,1
,4834,53,1
,3497,24,1
,4593,125,1
,3316,158,1
,8801,9,1
,6608,122,1
,3649,150,1
,7577,113,1
,2496,146,1
,9477,134,1
,3791,170,1
,9367,108,1
,8379,41,1
,2465,150,1
,6335,110,1
,2880,145,1
,8614,7,1
,4172,101,1
,1582,16,1
,6240,166,1
,1613,87,1
,7511,12,1
,6792,87,1
,9334,78,1
,9876,71,1
,283,48,1
,3207,32,1
,910,131,1
,8379,76,1
,6987,61,1
,9185,46,1
,4206,94,1
,2839,93,1
,1315,134,1
,3687,116,1
,6595,30,1
,795,149,1
,2728,60,1
,2578,87,1
,9995,102,1
,4678,160,1
,4434,144,1
,7836,26,1
,1539,1,1
,6172,24,1
,3985,57,1
,9470,57,1
,5264,148,1
,8919,174,1
,8046,112,1
,3864,72,1
,2784,36,1
,8218,78,1
,4824,99,1
,3548,54,1
,1415,67,1
,1921,109,1
,2253,132,1
,4174,105,1
,56,137,1
,4617,136,1
,9967,173,1
,1571,31,1
,907,124,1
,4963,177,1
,9208,94,1
,8503,111,1
,6862,118,1
,8454,160,1
,2184,118,1
,4348,119,1
,8933,113,1
,1078,56,1
,5955,78,1
,5096,112,1
,7206,110,1
,5550,173,1
,5969,137,1
,7703,171,1
,3428,142,1
,6363,52,1
,7702,171,1
,4067,70,1
,7087,95,1
,2373,92,1
,2932,102,1
,3463,125,1
,3230,52,1
,7927,74,1
,3404,85,1
,4894,32,1
,4182,97,1
,8356,49,1
,5983,7,1
,5025,51,1
,4013,88,1
,1784,81,1
,2244,39,1
,8062,159,1
,8128,127,1
,2343,4,1
,559,153,1
,3188,70,1
,3687,117,1
,9191,85,1
,8747,159,1
,3909,158,1
,9806,62,1
,4973,167,1
,543,153,1
,4669,128,1
,901,104,1
,5324,143,1
,8834,20,1
,5628,121,1
,9509,131,1
,778,74,1
,3051,13,1
,4615,137,1
,7320,168,1
,8570,38,1
,7180,104,1
,5623,120,1
,7845,47,1
,1452,108,1
,5848,137,1
,3952,70,1
,8015,13,1
,7533,121,1
,2293,60,1
,7345,99,1
,7295,148,1
,5606,160,1
,8652,135,1
,3325,144,1
,6916,148,1
,8920,136,1
,58,74,1
,8557,119,1
,7426,45,1
,5881,107,1
,5134,90,1
,3403,157,1
,3165,29,1
,2962,65,1
,4916,107,1
,4207,83,1
,9952,136,1
,1895,85,1
,1678,143,1
,8211,37,1
,1607,29,1
,5183,41,1
,4683,42,1
,425,155,1
,769,20,1
,7966,66,1
,7355,177,1
,6938,141,1
,3038,173,1
,1612,171,1
,7186,64,1
,1407,60,1
,63,48,1
,8367,35,1
,8249,47,1
,4606,63,1
,8590,127,1
,337,169,1
,1758,60,1
,6075,28,1
,5389,142,1
,5317,29,1
,5521,103,1
,6869,25,1
,7830,161,1
,8789,87,1
,6396,10,1
,5516,36,1
,1575,153,1
,1594,142,1
,3757,99,1
,5479,38,1
,7962,29,1
,4444,168,1
,7347,70,1
,2277,8,1
,8300,122,1
,8583,74,1
,8740,86,1
,3302,4,1
,9398,62,1
,5612,178,1
,7434,88,1
,78,77,1
,3501,33,1
,2346,56,1
,9758,151,1
,1335,178,1
,4013,113,1
,9671,55,1
,9941,1,1
,8501,119,1
,4277,50,1
,9730,102,1
,2163,129,1
,6411,145,1
,9671,13,1
,6834,82,1
,2662,125,1
,3697,177,1
,5318,46,1
,2812,14,1
,2882,161,1
,8729,95,1
,4723,177,1
,69,74,1
,1533,8,1
,5575,61,1
,8288,14,1
,9606,154,1
,9330,136,1
,1181,118,1
,423,41,1
,260,107,1
,9488,169,1
,2577,74,1
,3075,87,1
,4375,178,1
,5547,172,1
,5263,110,1
,5372,170,1
,7272,70,1
,9,17,1
,6878,22,1
,8304,54,1
,3358,34,1
,7254,61,1
,3934,180,1
,2966,135,1
,377,13,1
,6005,75,1
,7989,153,1
,7251,3,1
,863,30,1
,5294,127,1
,2460,101,1
,5558,4,1
,5641,150,1
,1089,13,1
,6967,132,1
,3657,122,1
,8139,15,1
,3606,148,1
,9719,139,1
,8816,167,1
,8362,156,1
,8073,28,1
,2902,174,1
,2073,120,1
,4866,7,1
,5078,114,1
,3051,129,1
,4648,125,1
,964,147,1
,4032,3,1
,8185,178,1
,187,7,1
,7926,32,1
,1185,97,1
,1924,145,1
,6817,7,1
,6115,85,1
,5808,178,1
,738,171,1
,1152,168,1
,1552,166,1
,4669,125,1
,2156,79,1
,225,107,1
,4005,8,1
,5709,95,1
,5418,171,1
,799,25,1
,408,67,1
,9753,179,1
,2483,92,1
,182,133,1
,8724,62,1
,7059,34,1
,1199,69,1
,8748,156,1
,5180,10,1
,1754,157,1
,5229,15,1
,846,109,1
,4041,53,1
,6158,100,1
,5418,158,1
,9369,53,1
,4635,20,1
,2882,170,1
,4924,71,1
,2654,136,1
,1394,59,1
,9943,29,1
,4713,38,1
,6779,50,1
,8773,2,1
,4412,133,1
,7165,119,1
,166,157,1
,7324,76,1
,5225,94,1
,2907,64,1
,4816,32,1
,8141,162,1
,6138,127,1
,7577,57,1
,9803,80,1
,1270,84,1
,5822,139,1
,1612,58,1
,1425,167,1
,4457,146,1
,7943,59,1
,4976,114,1
,1426,114,1
,6409,134,1
,6304,173,1
,814,153,1
,3326,82,1
,753,56,1
,9576,11,1
,3580,110,1
,8335,117,1
,8528,3,1
,7757,56,1
,2834,98,1
,7344,176,1
,5655,167,1
,3264,103,1
,3170,176,1
,5762,77,1
,3749,90,1
,6941,144,1
,2324,166,1
,3024,92,1
,2892,19,1
,6679,155,1
,5793,6,1
,3716,143,1
,6965,169,1
,3212,104,1
,1578,146,1
,3029,2,1
,7679,122,1
,8910,37,1
,9690,34,1
,4303,158,1
,4960,67,1
,2692,44,1
,1195,81,1
,5356,77,1
,1763,104,1
,2479,26,1
,7131,17,1
,2481,132,1
,1130,93,1
,3189,64,1
,448,34,1
,2595,13,1
,6914,23,1
,9921,139,1
,5924,70,1
,8360,156,1
,1281,92,1
,9711,96,1
,6572,63,1
,7027,55,1
,6042,119,1
,4456,71,1
,7910,173,1
,2536,40,1
,288,129,1
,7310,107,1
,4096,178,1
,816,38,1
,8243,67,1
,1524,40,1
,7543,103,1
,8646,38,1
,8694,82,1
,9484,118,1
,3993,131,1
,2639,180,1
,8866,8,1
,1883,79,1
,9313,93,1
,2708,81,1
,4228,90,1
,7179,163,1
,3629,98,1
,6992,120,1
,6801,97,1
,5851,75,1
,3389,170,1
,7312,49,1
,473,8,1
,8602,159,1
,5856,3,1
,1510,98,1
,6739,78,1
,5950,148,1
,3198,106,1
,8226,103,1
,4287,58,1
,6788,56,1
,7675,76,1
,3784,54,1
,2721,177,1
,2284,169,1
,2165,161,1
,5607,60,1
,7940,73,1
,9061,123,1
,9840,64,1
,141,72,1
,688,101,1
,3599,21,1
,6010,155,1
,3768,75,1
,8290,133,1
,9990,57,1
,5509,103,1
,6247,19,1
,7001,175,1
,2851,176,1
,4706,81,1
,6944,103,1
,4623,151,1
,864,60,1
,518,29,1
,5838,178,1
,5101,75,1
,3020,121,1
,3281,55,1
,8571,29,1
,462,124,1
,6128,131,1
,18,9,1
,3476,121,1
,7356,82,1
,1466,35,1
,965,37,1
,2201,35,1
,3385,159,1
,6181,51,1
,9468,30,1
,2246,139,1
,6806,175,1
,8873,74,1
,9108,52,1
,3217,115,1
,5078,55,1
,6265,15,1
,8553,146,1
,5906,72,1
,4480,65,1
,2309,152,1
,9118,62,1
,5497,133,1
,2671,129,1
,1378,23,1
,2718,47,1
,4178,102,1
,3553,128,1
,8159,43,1
,5171,143,1
,4563,154,1
,6836,39,1
,5662,101,1
,4375,14,1
,8057,51,1
,4144,58,1
,3225,90,1
,4012,161,1
,4764,82,1
,3589,92,1
,1726,144,1
,6949,134,1
,6755,179,1
,8211,82,1
,4026,87,1
,7664,46,1
,4057,77,1
,4088,131,1
,7585,54,1
,8294,8,1
,9239,144,1
,1243,125,1
,405,120,1
,8819,174,1
,6972,9,1
,669,180,1
,8969,22,1
,4505,40,1
,5941,180,1
,6040,176,1
,6444,136,1
,8638,164,1
,3265,115,1
,6321,71,1
,5253,117,1
,3867,71,1
,2603,23,1
,4388,37,1
,2762,109,1
,5460,177,1
,3640,174,1
,6736,175,1
,8677,41,1
,9055,99,1
,5387,89,1
,2726,86,1
,4440,1,1
,4171,43,1
,4660,87,1
,1481,113,1
,7779,180,1
,6856,112,1
,3820,91,1
,8539,68,1
,9170,162,1
,791,147,1
,1332,51,1
,4880,86,1
,5433,108,1
,6825,42,1
,2159,73,1
,5792,149,1
,2851,61,1
,7467,133,1
,5895,162,1
,5641,129,1
,8161,86,1
,4281,168,1
,2896,173,1
,8223,70,1
,5075,14,1
,3192,46,1
,8978,108,1
,8268,29,1
,1012,101,1
,2925,141,1
,2645,164,1
,8936,30,1
,2655,74,1
,9326,55,1
,9487,107,1
,6535,28,1
,1475,43,1
,3275,52,1
,9713,6,1
,6792,119,1
,3001,87,1
,7726,129,1
,2363,168,1
,5309,11,1
,18,71,1
,7908,36,1
,2301,103,1
,4164,149,1
,580,174,1
,1590,113,1
,916,126,1
,6491,127,1
,4380,91,1
,5317,70,1
,7747,3,1
,7943,4,1
,1950,140,1
,7779,159,1
,2080,14,1
,8882,166,1
,7869,179,1
,620,180,1
,1530,98,1
,3829,38,1
,6335,27,1
,620,32,1
,1494,117,1
,2378,23,1
,2455,45,1
,7431,154,1
,9288,28,1
,3549,103,1
,6588,155,1
,6770,177,1
,329,102,1
,1333,34,1
,6709,69,1
,3165,149,1
,5494,147,1
,909,172,1
,1841,155,1
,7334,131,1
,1322,70,1
,1016,145,1
,8138,96,1
,3389,12,1
,4750,147,1
,8492,145,1
,6820,65,1
,44,32,1
,7217,44,1
,258,6,1
,2687,108,1
,3819,49,1
,3757,50,1
,5462,115,1
,5525,68,1
,4403,152,1
,8084,94,1
,7515,40,1
,7545,48,1
,2612,29,1
,3852,122,1
,9356,47,1
,568,70,1
,5068,90,1
,7374,87,1
,4818,51,1
,4042,157,1
,1388,124,1
,2900,129,1
,2968,35,1
,2267,95,1
,4902,101,1
,6435,169,1
,6567,174,1
,7305,103,1
,3685,23,1
,8718,1,1
,5940,170,1
,1620,51,1
,4957,57,1
,6632,8,1
,5080,125,1
,5138,39,1
,8171,109,1
,1454,136,1
,7605,74,1
,8123,95,1
,3077,112,1
,2236,31,1
,3902,168,1
,4338,30,1
,5262,79,1
,9896,79,1
,8435,119,1
,9944,104,1
,8385,74,1
,3070,21,1
,8165,108,1
,4925,86,1
,7401,53,1
,8752,139,1
,4289,174,1
,9717,82,1
,2693,166,1
,8728,41,1
,8269,161,1
,1434,158,1
,8140,35,1
,4485,128,1
,3731,1,1
,8615,82,1
,6378,90,1
,6355,26,1
,7686,83,1
,4452,95,1
,3163,99,1
,6354,86,1
,9862,117,1
,5790,94,1
,6262,172,1
,1634,125,1
,500,84,1
,1766,147,1
,867,66,1
,183,154,1
,4486,50,1
,8280,6,1
,775,93,1
,298,14,1
,2479,17,1
,6847,145,1
,7306,103,1
,7116,2,1
,6994,108,1
,9251,22,1
,7127,83,1
,7078,90,1
,8563,55,1
,6500,107,1
,8952,100,1
,3047,62,1
,5748,176,1
,8208,160,1
,3454,20,1
,5552,93,1
,6225,2,1
,8372,117,1
,3015,66,1
,6937,172,1
,7873,128,1
,8232,164,1
,1374,46,1
,3503,151,1
,6808,6,1
,368,152,1
,7451,75,1
,5664,10,1
,3902,141,1
,754,79,1
,5215,174,1
,8626,141,1
,5111,44,1
,4598,157,1
,4454,44,1
,4206,106,1
,2664,109,1
,9382,102,1
,8357,19,1
,479,14,1
,6135,61,1
,9136,32,1
,8206,132,1
,6720,146,1
,5058,86,1
,7174,34,1
,2351,135,1
,7790,101,1
,6979,21,1
,2757,2,1
,3271,71,1
,5979,13,1
,982,177,1
,2,122,1
,9917,162,1
,9809,150,1
,3600,79,1
,1300,136,1
,9859,36,1
,8765,60,1
,8833,170,1
,8270,69,1
,80,130,1
,7120,62,1
,8508,38,1
,1058,42,1
,6813,10,1
,9633,134,1
,2444,13,1
,7414,89,1
,2626,25,1
,2892,21,1
,8359,154,1
,610,52,1
,2613,96,1
,530,146,1
,4705,47,1
,6073,174,1
